file_name,pig_ID,photo_date,pig_hometown,pig_photo_number,pig_length,pig_weight,pig_color,pig_area,pig_photo_area_ratio,pig_photo_angle
length_44cm_weight_0kg_20181126_IMG_4002.jpg,36,20181126,shandong_sishui,4,44cm,0kg,black,408005.0,normal,2.0153215
length_44cm_weight_0kg_20181126_IMG_4003.jpg,36,20181126,shandong_sishui,5,44cm,0kg,black,372004.5,normal,6.5882025
length_44cm_weight_0kg_20181126_IMG_4004.jpg,36,20181126,shandong_sishui,6,44cm,0kg,black,389713.0,normal,18.558548
length_44cm_weight_0kg_20181126_IMG_4005.jpg,36,20181126,shandong_sishui,7,44cm,0kg,black,409397.5,normal,23.484083
length_44cm_weight_0kg_20181126_IMG_4006.jpg,36,20181126,shandong_sishui,8,44cm,0kg,black,447984.5,normal,18.150892
length_44cm_weight_0kg_20181126_IMG_4007.jpg,36,20181126,shandong_sishui,9,44cm,0kg,black,351830.5,normal,14.979443
length_44cm_weight_0kg_20181126_IMG_4008.jpg,36,20181126,shandong_sishui,10,44cm,0kg,dirty,469017.0,normal,11.284739
length_44cm_weight_0kg_20181126_IMG_4009.jpg,36,20181126,shandong_sishui,11,44cm,0kg,black,435021.5,normal,27.591768
length_44cm_weight_0kg_20181126_IMG_4011.jpg,36,20181126,shandong_sishui,12,44cm,0kg,black,422736.0,normal,8.1888275
length_44cm_weight_0kg_IMG_20181121_171838.jpg,36,20181121,shandong_sishui,13,44cm,0kg,white,228381.0,normal,4.2177467
length_44cm_weight_0kg_IMG_20181121_171840.jpg,36,20181121,shandong_sishui,14,44cm,0kg,white,232912.0,normal,17.186699
length_44cm_weight_0kg_IMG_20181121_171841.jpg,36,20181121,shandong_sishui,15,44cm,0kg,white,259694.0,normal,6.4071455
length_44cm_weight_0kg_IMG_20181121_171842.jpg,36,20181121,shandong_sishui,16,44cm,0kg,white,272059.5,normal,3.8497562
length_44cm_weight_0kg_IMG_20181121_171843.jpg,36,20181121,shandong_sishui,17,44cm,0kg,white,262242.0,normal,22.271885
length_44cm_weight_0kg_IMG_20181123_101929.jpg,36,20181123,shandong_sishui,18,44cm,0kg,dirty,349995.5,normal,1.3634062
length_44cm_weight_0kg_IMG_20181123_101931.jpg,36,20181123,shandong_sishui,19,44cm,0kg,dirty,344176.5,normal,2.9311292
length_44cm_weight_0kg_IMG_20181123_101934.jpg,36,20181123,shandong_sishui,20,44cm,0kg,dirty,242298.0,normal,3.0083163
length_44cm_weight_0kg_IMG_20181123_101935.jpg,36,20181123,shandong_sishui,21,44cm,0kg,dirty,250856.0,normal,8.392366
length_44cm_weight_0kg_IMG_20181123_101936.jpg,36,20181123,shandong_sishui,22,44cm,0kg,dirty,218089.0,normal,164.2426061630249
length_44cm_weight_0kg_IMG_20181123_101938.jpg,36,20181123,shandong_sishui,23,44cm,0kg,dirty,233154.5,normal,179.98218511976302
length_44cm_weight_0kg_IMG_20181123_101940.jpg,36,20181123,shandong_sishui,24,44cm,0kg,dirty,227995.5,normal,3.6719258
length_44cm_weight_0kg_IMG_20181123_101947.jpg,36,20181123,shandong_sishui,25,44cm,0kg,dirty,143152.5,small,169.0946569442749
length_44cm_weight_0kg_IMG_20181123_101951.jpg,36,20181123,shandong_sishui,26,44cm,0kg,dirty,121624.5,small,179.16177022457123
length_44cm_weight_0kg_IMG_20181123_102004.jpg,36,20181123,shandong_sishui,27,44cm,0kg,dirty,173041.5,small,178.88963770866394
length_44cm_weight_0kg_IMG_20181123_102006.jpg,36,20181123,shandong_sishui,28,44cm,0kg,dirty,204056.5,small,1.9051489
length_44cm_weight_0kg_IMG_20181123_102007.jpg,36,20181123,shandong_sishui,29,44cm,0kg,dirty,186842.0,small,3.9574504
length_44cm_weight_0kg_IMG_20181123_102008.jpg,36,20181123,shandong_sishui,30,44cm,0kg,dirty,200745.5,small,2.9766362
length_44cm_weight_4.8kg_IMG_20181122_150214.jpg,37,20181122,shandong_sishui,1,44cm,4.8kg,light_color,151112.0,small,109.82112121582031
length_44cm_weight_4.8kg_IMG_20181122_150215.jpg,37,20181122,shandong_sishui,2,44cm,4.8kg,white,170474.5,small,160.8478775024414
length_44cm_weight_4.8kg_IMG_20181122_150216.jpg,37,20181122,shandong_sishui,3,44cm,4.8kg,light_color,172433.0,small,167.87714672088623
length_44cm_weight_4.8kg_IMG_20181122_150217.jpg,37,20181122,shandong_sishui,4,44cm,4.8kg,light_color,216923.0,normal,172.31609201431274
length_44cm_weight_4.8kg_IMG_20181122_150217_2.jpg,37,20181122,shandong_sishui,5,44cm,4.8kg,light_color,536738.0,big,172.66123151779175
length_44cm_weight_4.8kg_IMG_20181122_150218.jpg,37,20181122,shandong_sishui,6,44cm,4.8kg,light_color,299870.0,normal,171.87424755096436
length_44cm_weight_4.8kg_IMG_20181122_150219.jpg,37,20181122,shandong_sishui,7,44cm,4.8kg,white,188497.5,small,165.85433769226074
length_44cm_weight_4.8kg_IMG_20181122_150219_1.jpg,37,20181122,shandong_sishui,8,44cm,4.8kg,white,204976.0,small,6.7779555
length_44cm_weight_4.8kg_IMG_20181122_150219_2.jpg,37,20181122,shandong_sishui,9,44cm,4.8kg,light_color,171113.0,small,172.84279775619507
length_44cm_weight_4.8kg_IMG_20181122_150220.jpg,37,20181122,shandong_sishui,10,44cm,4.8kg,white,202212.0,small,6.319995
length_44cm_weight_4.8kg_IMG_20181122_150221.jpg,37,20181122,shandong_sishui,11,44cm,4.8kg,white,225677.5,normal,18.235928
length_44cm_weight_4.8kg_IMG_20181122_150221_2.jpg,37,20181122,shandong_sishui,12,44cm,4.8kg,light_color,102028.0,small,168.94939422607422
length_44cm_weight_4.8kg_IMG_20181122_150223.jpg,37,20181122,shandong_sishui,13,44cm,4.8kg,white,220280.5,normal,8.854395
length_44cm_weight_4.8kg_IMG_20181122_150223_2.jpg,37,20181122,shandong_sishui,14,44cm,4.8kg,light_color,206985.0,small,21.543642
length_44cm_weight_4.8kg_IMG_20181122_150224.jpg,37,20181122,shandong_sishui,15,44cm,4.8kg,white,247653.5,normal,5.6598997
length_44cm_weight_4.8kg_IMG_20181122_150224_2.jpg,37,20181122,shandong_sishui,16,44cm,4.8kg,light_color,195496.0,small,151.39330863952637
length_44cm_weight_4.8kg_IMG_20181122_150225.jpg,37,20181122,shandong_sishui,17,44cm,4.8kg,white,232279.5,normal,0.71056545
length_44cm_weight_4.8kg_IMG_20181122_150226.jpg,37,20181122,shandong_sishui,18,44cm,4.8kg,white,140804.5,small,29.356985
length_44cm_weight_4.8kg_IMG_20181122_150227.jpg,37,20181122,shandong_sishui,19,44cm,4.8kg,white,123497.0,small,44.875233
length_44cm_weight_4.8kg_IMG_20181122_150228.jpg,37,20181122,shandong_sishui,20,44cm,4.8kg,light_color,159804.0,small,64.17823
length_44cm_weight_4.8kg_IMG_20181122_150228_2.jpg,37,20181122,shandong_sishui,21,44cm,4.8kg,light_color,201359.0,small,19.521864
length_44cm_weight_4.8kg_IMG_20181122_150244.jpg,37,20181122,shandong_sishui,22,44cm,4.8kg,light_color,200410.0,small,99.51850128173828
length_44cm_weight_4.8kg_IMG_20181122_150245.jpg,37,20181122,shandong_sishui,23,44cm,4.8kg,light_color,208457.0,small,77.71767
length_44cm_weight_4.8kg_IMG_20181122_150246.jpg,37,20181122,shandong_sishui,24,44cm,4.8kg,light_color,265533.5,normal,107.43222045898438
length_44cm_weight_4.8kg_IMG_20181122_150247.jpg,37,20181122,shandong_sishui,25,44cm,4.8kg,light_color,280754.0,normal,123.83758544921875
length_44cm_weight_4.8kg_IMG_20181122_150249.jpg,37,20181122,shandong_sishui,26,44cm,4.8kg,light_color,290565.0,normal,103.4504165649414
length_44cm_weight_4.8kg_IMG_20181122_150250.jpg,37,20181122,shandong_sishui,27,44cm,4.8kg,light_color,228417.5,normal,146.4634246826172
length_44cm_weight_4.8kg_IMG_20181122_150251.jpg,37,20181122,shandong_sishui,28,44cm,4.8kg,dirty,401511.5,normal,176.63700652122498
length_44cm_weight_4.8kg_IMG_20181122_150252.jpg,37,20181122,shandong_sishui,29,44cm,4.8kg,light_color,223642.5,normal,149.4082736968994
length_44cm_weight_4.8kg_IMG_20181122_150253.jpg,37,20181122,shandong_sishui,30,44cm,4.8kg,white,206162.0,small,134.16883087158203
length_44cm_weight_4.8kg_IMG_20181122_150255.jpg,37,20181122,shandong_sishui,31,44cm,4.8kg,dirty,151177.5,small,149.84698295593262
length_44cm_weight_4.8kg_IMG_20181122_150256.jpg,37,20181122,shandong_sishui,32,44cm,4.8kg,dirty,187311.5,small,135.59381866455078
length_44cm_weight_4.8kg_IMG_20181122_150257.jpg,37,20181122,shandong_sishui,33,44cm,4.8kg,light_color,189695.5,small,179.62670585513115
length_44cm_weight_4.8kg_IMG_20181122_150258.jpg,37,20181122,shandong_sishui,34,44cm,4.8kg,light_color,216537.0,normal,12.369355
length_44cm_weight_4.8kg_IMG_20181122_150259.jpg,37,20181122,shandong_sishui,35,44cm,4.8kg,dirty,167673.0,small,33.144173
length_44cm_weight_4.8kg_IMG_20181122_150300.jpg,37,20181122,shandong_sishui,36,44cm,4.8kg,light_color,178224.5,small,53.40209
length_44cm_weight_4.8kg_IMG_20181122_150301.jpg,37,20181122,shandong_sishui,37,44cm,4.8kg,dirty,185145.5,small,69.577095
length_44cm_weight_4.8kg_IMG_20181122_150302.jpg,37,20181122,shandong_sishui,38,44cm,4.8kg,dirty,230148.0,normal,77.850975
length_44cm_weight_4.8kg_IMG_20181122_150303.jpg,37,20181122,shandong_sishui,39,44cm,4.8kg,light_color,166075.0,small,164.98881244659424
length_44cm_weight_4.8kg_IMG_20181122_150304.jpg,37,20181122,shandong_sishui,40,44cm,4.8kg,light_color,134972.5,small,168.0239086151123
length_44cm_weight_4.8kg_IMG_20181122_150304_2.jpg,37,20181122,shandong_sishui,41,44cm,4.8kg,light_color,108127.5,small,89.98069
length_44cm_weight_4.8kg_IMG_20181122_150305.jpg,37,20181122,shandong_sishui,42,44cm,4.8kg,light_color,302742.5,normal,171.19678401947021
length_44cm_weight_4.8kg_IMG_20181122_150306.jpg,37,20181122,shandong_sishui,43,44cm,4.8kg,dirty,466082.0,normal,0.25553584
length_44cm_weight_4.8kg_IMG_20181122_150307.jpg,37,20181122,shandong_sishui,44,44cm,4.8kg,dirty,415141.5,normal,179.57367795705795
length_44cm_weight_4.8kg_IMG_20181122_150311.jpg,37,20181122,shandong_sishui,45,44cm,4.8kg,dirty,128035.5,small,171.6075553894043
length_44cm_weight_7.5kg_20181126_IMG_3251.jpg,38,20181126,shandong_sishui,1,44cm,7.5kg,light_color,478160.0,normal,169.74056339263916
length_44cm_weight_7.5kg_20181126_IMG_3252.jpg,38,20181126,shandong_sishui,2,44cm,7.5kg,light_color,505229.0,big,2.7201142
length_44cm_weight_7.5kg_20181126_IMG_3255.jpg,38,20181126,shandong_sishui,3,44cm,7.5kg,dirty,446622.5,normal,144.03939056396484
length_44cm_weight_7.5kg_20181126_IMG_3256.jpg,38,20181126,shandong_sishui,4,44cm,7.5kg,light_color,415197.5,normal,152.36224555969238
length_44cm_weight_7.5kg_20181126_IMG_3257.jpg,38,20181126,shandong_sishui,5,44cm,7.5kg,light_color,497852.5,big,158.4056625366211
length_44cm_weight_7.5kg_20181126_IMG_3258.jpg,38,20181126,shandong_sishui,6,44cm,7.5kg,light_color,527380.5,big,162.37472534179688
length_44cm_weight_7.5kg_20181126_IMG_3259.jpg,38,20181126,shandong_sishui,7,44cm,7.5kg,light_color,490426.5,big,142.61373138427734
length_44cm_weight_7.5kg_20181126_IMG_3260.jpg,38,20181126,shandong_sishui,8,44cm,7.5kg,light_color,449023.0,normal,159.3527545928955
length_44cm_weight_7.5kg_20181126_IMG_3261.jpg,38,20181126,shandong_sishui,9,44cm,7.5kg,light_color,564951.5,big,169.54432201385498
length_44cm_weight_7.5kg_20181126_IMG_3273.jpg,38,20181126,shandong_sishui,10,44cm,7.5kg,light_color,385174.0,normal,167.9312629699707
length_44cm_weight_7.5kg_20181126_IMG_3274.jpg,38,20181126,shandong_sishui,11,44cm,7.5kg,light_color,459217.5,normal,164.68641757965088
length_44cm_weight_7.5kg_20181126_IMG_3275.jpg,38,20181126,shandong_sishui,12,44cm,7.5kg,light_color,506202.0,big,164.208101272583
length_44cm_weight_7.5kg_20181126_IMG_3281.jpg,38,20181126,shandong_sishui,13,44cm,7.5kg,dirty,246609.0,normal,166.4244089126587
length_44cm_weight_7.5kg_20181126_IMG_3282.jpg,38,20181126,shandong_sishui,14,44cm,7.5kg,dirty,224212.0,normal,177.40534448623657
length_44cm_weight_7.5kg_IMG_20181121_105108.jpg,38,20181121,shandong_sishui,15,44cm,7.5kg,white,320661.0,normal,174.3801565170288
length_44cm_weight_7.5kg_IMG_20181121_105109.jpg,38,20181121,shandong_sishui,16,44cm,7.5kg,white,384615.5,normal,166.59735870361328
length_44cm_weight_7.5kg_IMG_20181121_105110.jpg,38,20181121,shandong_sishui,17,44cm,7.5kg,white,419541.0,normal,149.5615005493164
length_44cm_weight_7.5kg_IMG_20181121_105111.jpg,38,20181121,shandong_sishui,18,44cm,7.5kg,white,428195.0,normal,11.524236
length_44cm_weight_7.5kg_IMG_20181121_105117.jpg,38,20181121,shandong_sishui,19,44cm,7.5kg,light_color,306138.5,normal,164.27161407470703
length_44cm_weight_7.5kg_IMG_20181121_105118.jpg,38,20181121,shandong_sishui,20,44cm,7.5kg,light_color,321683.0,normal,177.6898808479309
length_44cm_weight_7.5kg_IMG_20181121_105119.jpg,38,20181121,shandong_sishui,21,44cm,7.5kg,light_color,305109.0,normal,0.42501763
length_44cm_weight_7.5kg_IMG_20181121_105123.jpg,38,20181121,shandong_sishui,22,44cm,7.5kg,light_color,218509.0,normal,80.81897
length_44cm_weight_7.5kg_IMG_20181121_105124.jpg,38,20181121,shandong_sishui,23,44cm,7.5kg,light_color,210170.0,small,74.51668
length_44cm_weight_7.5kg_IMG_20181121_105125.jpg,38,20181121,shandong_sishui,24,44cm,7.5kg,white,284764.5,normal,163.6270923614502
length_44cm_weight_7.5kg_IMG_20181121_105127.jpg,38,20181121,shandong_sishui,25,44cm,7.5kg,white,365264.0,normal,173.16959714889526
length_44cm_weight_7.5kg_IMG_20181121_105128.jpg,38,20181121,shandong_sishui,26,44cm,7.5kg,white,388281.5,normal,175.89298820495605
length_44cm_weight_7.5kg_IMG_20181121_105129.jpg,38,20181121,shandong_sishui,27,44cm,7.5kg,white,370787.0,normal,1.4682144
length_44cm_weight_7.5kg_IMG_20181121_105133.jpg,38,20181121,shandong_sishui,28,44cm,7.5kg,white,373040.0,normal,171.5259780883789
length_44cm_weight_7.5kg_IMG_20181121_105134.jpg,38,20181121,shandong_sishui,29,44cm,7.5kg,white,345483.5,normal,174.69929838180542
length_44cm_weight_7.5kg_IMG_20181121_105135.jpg,38,20181121,shandong_sishui,30,44cm,7.5kg,white,337881.5,normal,6.0454755
length_44cm_weight_7.5kg_IMG_20181121_105136.jpg,38,20181121,shandong_sishui,31,44cm,7.5kg,white,346419.5,normal,20.12083
length_44cm_weight_7.5kg_IMG_20181121_105137.jpg,38,20181121,shandong_sishui,32,44cm,7.5kg,white,424017.0,normal,170.95050621032715
length_44cm_weight_7.5kg_IMG_20181121_105137_1.jpg,38,20181121,shandong_sishui,33,44cm,7.5kg,white,421283.5,normal,161.6538028717041
length_44cm_weight_7.5kg_IMG_20181121_105138.jpg,38,20181121,shandong_sishui,34,44cm,7.5kg,white,448426.5,normal,179.05661165714264
length_44cm_weight_7.5kg_IMG_20181121_105140.jpg,38,20181121,shandong_sishui,35,44cm,7.5kg,white,438792.0,normal,176.83339142799377
length_44cm_weight_7.5kg_IMG_20181121_105141.jpg,38,20181121,shandong_sishui,36,44cm,7.5kg,white,444276.0,normal,175.21839904785156
length_44cm_weight_7.5kg_IMG_20181121_105142.jpg,38,20181121,shandong_sishui,37,44cm,7.5kg,white,450961.0,normal,18.363441
length_44cm_weight_7.5kg_IMG_20181121_105239.jpg,38,20181121,shandong_sishui,38,44cm,7.5kg,light_color,171665.5,small,176.76761484146118
length_44cm_weight_7.5kg_IMG_20181121_105240.jpg,38,20181121,shandong_sishui,39,44cm,7.5kg,light_color,192203.0,small,0.3821722
length_44cm_weight_7.5kg_IMG_20181121_105241.jpg,38,20181121,shandong_sishui,40,44cm,7.5kg,light_color,186061.5,small,176.7670476436615
length_44cm_weight_7.5kg_IMG_20181121_105241_1.jpg,38,20181121,shandong_sishui,41,44cm,7.5kg,light_color,179991.5,small,173.43186378479004
length_44cm_weight_7.5kg_IMG_20181121_105242.jpg,38,20181121,shandong_sishui,42,44cm,7.5kg,light_color,179097.0,small,170.80450248718262
length_44cm_weight_7.5kg_IMG_20181121_105243.jpg,38,20181121,shandong_sishui,43,44cm,7.5kg,light_color,168587.0,small,170.82460021972656
length_44cm_weight_7.5kg_IMG_20181121_105244.jpg,38,20181121,shandong_sishui,44,44cm,7.5kg,light_color,181898.5,small,174.1400227546692
length_44cm_weight_7.5kg_IMG_20181121_105245.jpg,38,20181121,shandong_sishui,45,44cm,7.5kg,white,176258.0,small,176.6583788394928
length_44cm_weight_7.5kg_IMG_20181121_105246.jpg,38,20181121,shandong_sishui,46,44cm,7.5kg,light_color,184757.0,small,174.78352642059326
length_45cm_weight_0kg_20181126_IMG_2938.jpg,39,20181126,shandong_sishui,1,45cm,0kg,white,307232.0,normal,0.45168862
length_45cm_weight_0kg_20181126_IMG_2939.jpg,39,20181126,shandong_sishui,2,45cm,0kg,white,275794.0,normal,177.02666234970093
length_45cm_weight_0kg_20181126_IMG_2940.jpg,39,20181126,shandong_sishui,3,45cm,0kg,white,244037.0,normal,87.19446
length_45cm_weight_0kg_20181126_IMG_2941.jpg,39,20181126,shandong_sishui,4,45cm,0kg,white,396127.0,normal,164.33184432983398
length_45cm_weight_0kg_20181126_IMG_2942.jpg,39,20181126,shandong_sishui,5,45cm,0kg,white,327025.0,normal,163.33551025390625
length_45cm_weight_0kg_20181126_IMG_2946.jpg,39,20181126,shandong_sishui,6,45cm,0kg,white,240751.5,normal,144.6349334716797
length_45cm_weight_0kg_20181126_IMG_2947.jpg,39,20181126,shandong_sishui,7,45cm,0kg,white,247437.0,normal,117.4493408203125
length_45cm_weight_0kg_20181126_IMG_2948.jpg,39,20181126,shandong_sishui,8,45cm,0kg,white,238917.0,normal,15.686725
length_45cm_weight_0kg_20181126_IMG_2949.jpg,39,20181126,shandong_sishui,9,45cm,0kg,white,254670.5,normal,179.4378297328949
length_45cm_weight_0kg_20181126_IMG_4688.jpg,39,20181126,shandong_sishui,10,45cm,0kg,dirty,181290.5,small,14.457346
length_45cm_weight_0kg_20181126_IMG_4689.jpg,39,20181126,shandong_sishui,11,45cm,0kg,dirty,173968.5,small,26.650146
length_45cm_weight_0kg_20181126_IMG_4690.jpg,39,20181126,shandong_sishui,12,45cm,0kg,dirty,203218.0,small,45.61422
length_45cm_weight_0kg_20181126_IMG_4691.jpg,39,20181126,shandong_sishui,13,45cm,0kg,dirty,219970.5,normal,79.32658
length_45cm_weight_0kg_20181126_IMG_4692.jpg,39,20181126,shandong_sishui,14,45cm,0kg,dirty,197897.0,small,139.15676498413086
length_45cm_weight_0kg_20181126_IMG_4693.jpg,39,20181126,shandong_sishui,15,45cm,0kg,dirty,188420.5,small,169.2203664779663
length_45cm_weight_0kg_20181126_IMG_4694.jpg,39,20181126,shandong_sishui,16,45cm,0kg,dirty,210948.0,small,11.772347
length_45cm_weight_0kg_20181126_IMG_4695.jpg,39,20181126,shandong_sishui,17,45cm,0kg,dirty,178960.0,small,175.96411895751953
length_45cm_weight_0kg_20181126_IMG_4696.jpg,39,20181126,shandong_sishui,18,45cm,0kg,dirty,203672.5,small,21.666426
length_45cm_weight_0kg_20181126_IMG_4697.jpg,39,20181126,shandong_sishui,19,45cm,0kg,dirty,228927.5,normal,43.278553
length_45cm_weight_0kg_20181126_IMG_4698.jpg,39,20181126,shandong_sishui,20,45cm,0kg,dirty,263744.5,normal,40.345913
length_45cm_weight_0kg_20181126_IMG_4699.jpg,39,20181126,shandong_sishui,21,45cm,0kg,dirty,205113.5,small,58.041855
length_45cm_weight_0kg_20181126_IMG_4700.jpg,39,20181126,shandong_sishui,22,45cm,0kg,light_color,169326.0,small,151.46795272827148
length_45cm_weight_0kg_20181126_IMG_4701.jpg,39,20181126,shandong_sishui,23,45cm,0kg,dirty,169012.0,small,175.162504196167
length_45cm_weight_0kg_20181126_IMG_4702.jpg,39,20181126,shandong_sishui,24,45cm,0kg,dirty,227730.0,normal,8.859583
length_45cm_weight_0kg_20181126_IMG_4703.jpg,39,20181126,shandong_sishui,25,45cm,0kg,dirty,180081.0,small,17.863348
length_45cm_weight_0kg_20181126_IMG_4704.jpg,39,20181126,shandong_sishui,26,45cm,0kg,light_color,169404.0,small,27.863024
length_45cm_weight_0kg_20181126_IMG_4705.jpg,39,20181126,shandong_sishui,27,45cm,0kg,dirty,101912.5,small,30.4347
length_45cm_weight_0kg_20181126_IMG_4706.jpg,39,20181126,shandong_sishui,28,45cm,0kg,dirty,107595.5,small,13.143578
length_45cm_weight_0kg_20181126_IMG_4707.jpg,39,20181126,shandong_sishui,29,45cm,0kg,dirty,130526.5,small,13.440674
length_45cm_weight_0kg_IMG_20181121_084922.jpg,39,20181121,shandong_sishui,30,45cm,0kg,white,312685.5,normal,176.08906435966492
length_45cm_weight_0kg_IMG_20181121_084923.jpg,39,20181121,shandong_sishui,31,45cm,0kg,white,363537.5,normal,172.06199073791504
length_45cm_weight_0kg_IMG_20181121_084926.jpg,39,20181121,shandong_sishui,32,45cm,0kg,white,303149.0,normal,175.87916088104248
length_45cm_weight_0kg_IMG_20181121_084928.jpg,39,20181121,shandong_sishui,33,45cm,0kg,white,211662.0,normal,178.9359188079834
length_45cm_weight_0kg_IMG_20181123_091323.jpg,39,20181123,shandong_sishui,34,45cm,0kg,light_color,211025.5,small,174.19857549667358
length_45cm_weight_0kg_IMG_20181123_091324.jpg,39,20181123,shandong_sishui,35,45cm,0kg,light_color,184185.0,small,174.69267988204956
length_45cm_weight_0kg_IMG_20181123_091325.jpg,39,20181123,shandong_sishui,36,45cm,0kg,dirty,201253.5,small,177.99543023109436
length_45cm_weight_0kg_IMG_20181123_091326.jpg,39,20181123,shandong_sishui,37,45cm,0kg,dirty,226127.0,normal,1.8876354
length_45cm_weight_0kg_IMG_20181123_091327.jpg,39,20181123,shandong_sishui,38,45cm,0kg,light_color,221096.0,normal,27.723646
length_45cm_weight_0kg_IMG_20181123_091327_1.jpg,39,20181123,shandong_sishui,39,45cm,0kg,light_color,232933.5,normal,10.706299
length_45cm_weight_0kg_IMG_20181123_091328.jpg,39,20181123,shandong_sishui,40,45cm,0kg,light_color,214436.5,normal,2.9787745
length_45cm_weight_0kg_IMG_20181123_091329.jpg,39,20181123,shandong_sishui,41,45cm,0kg,light_color,217869.5,normal,4.8767633
length_45cm_weight_0kg_IMG_20181123_091330.jpg,39,20181123,shandong_sishui,42,45cm,0kg,light_color,209695.0,small,13.186184
length_45cm_weight_0kg_IMG_20181123_091346.jpg,39,20181123,shandong_sishui,43,45cm,0kg,dirty,268827.0,normal,173.73769664764404
length_45cm_weight_0kg_IMG_20181123_091347.jpg,39,20181123,shandong_sishui,44,45cm,0kg,dirty,188171.5,small,1.4122136
length_45cm_weight_0kg_IMG_20181123_091357.jpg,39,20181123,shandong_sishui,45,45cm,0kg,dirty,419037.5,normal,0.6249691
length_45cm_weight_0kg_IMG_20181123_091359.jpg,39,20181123,shandong_sishui,46,45cm,0kg,dirty,412119.5,normal,19.555408
length_45cm_weight_0kg_IMG_20181123_091400.jpg,39,20181123,shandong_sishui,47,45cm,0kg,dirty,394818.0,normal,12.234808
length_45cm_weight_0kg_IMG_20181123_091401.jpg,39,20181123,shandong_sishui,48,45cm,0kg,dirty,361376.5,normal,4.271761
length_45cm_weight_0kg_IMG_20181123_091403.jpg,39,20181123,shandong_sishui,49,45cm,0kg,dirty,459568.5,normal,8.404104
length_45cm_weight_0kg_IMG_20181123_100603.jpg,39,20181123,shandong_sishui,50,45cm,0kg,dirty,405642.0,normal,175.83844470977783
length_45cm_weight_0kg_IMG_20181123_100606.jpg,39,20181123,shandong_sishui,51,45cm,0kg,dirty,304635.5,normal,109.14755249023438
length_45cm_weight_0kg_IMG_20181123_100607.jpg,39,20181123,shandong_sishui,52,45cm,0kg,dirty,174190.5,small,38.45604
length_45cm_weight_0kg_IMG_20181123_100620.jpg,39,20181123,shandong_sishui,53,45cm,0kg,light_color,107656.0,small,55.804867
length_45cm_weight_0kg_IMG_20181123_100622.jpg,39,20181123,shandong_sishui,54,45cm,0kg,dirty,83056.5,small,126.40496444702148
length_45cm_weight_0kg_IMG_20181123_100624.jpg,39,20181123,shandong_sishui,55,45cm,0kg,light_color,105317.0,small,164.19755363464355
length_45cm_weight_0kg_IMG_20181123_100626.jpg,39,20181123,shandong_sishui,56,45cm,0kg,light_color,71886.0,small,2.4444811
length_45cm_weight_0kg_IMG_20181123_100630.jpg,39,20181123,shandong_sishui,57,45cm,0kg,dirty,37226.5,small,136.8055648803711
length_45cm_weight_0kg_IMG_20181123_100633.jpg,39,20181123,shandong_sishui,58,45cm,0kg,dirty,33109.0,small,69.979485
length_45cm_weight_0kg_IMG_20181123_103137.jpg,39,20181123,shandong_sishui,59,45cm,0kg,light_color,113627.5,small,21.072813
length_45cm_weight_0kg_IMG_20181123_103138.jpg,39,20181123,shandong_sishui,60,45cm,0kg,dirty,122339.5,small,50.318363
length_45cm_weight_0kg_IMG_20181123_103139.jpg,39,20181123,shandong_sishui,61,45cm,0kg,dirty,142121.5,small,62.071495
length_45cm_weight_0kg_IMG_20181123_103139_1.jpg,39,20181123,shandong_sishui,62,45cm,0kg,dirty,157282.0,small,71.32899
length_45cm_weight_0kg_IMG_20181123_103140.jpg,39,20181123,shandong_sishui,63,45cm,0kg,dirty,141812.0,small,37.75333
length_45cm_weight_0kg_IMG_20181123_103141.jpg,39,20181123,shandong_sishui,64,45cm,0kg,dirty,120216.5,small,75.32598
length_45cm_weight_0kg_IMG_20181123_103142.jpg,39,20181123,shandong_sishui,65,45cm,0kg,dirty,137383.0,small,88.793175
length_45cm_weight_0kg_IMG_20181123_103143.jpg,39,20181123,shandong_sishui,66,45cm,0kg,dirty,158189.0,small,86.19816
length_45cm_weight_0kg_IMG_20181123_103144.jpg,39,20181123,shandong_sishui,67,45cm,0kg,dirty,152706.0,small,138.72229766845703
length_45cm_weight_0kg_IMG_20181123_103144_1.jpg,39,20181123,shandong_sishui,68,45cm,0kg,dirty,161241.5,small,145.31746673583984
length_45cm_weight_0kg_IMG_20181123_103146.jpg,39,20181123,shandong_sishui,69,45cm,0kg,dirty,175751.5,small,177.2523491382599
length_45cm_weight_0kg_IMG_20181123_103146_1.jpg,39,20181123,shandong_sishui,70,45cm,0kg,dirty,140711.0,small,161.44549751281738
length_45cm_weight_0kg_IMG_20181123_103147.jpg,39,20181123,shandong_sishui,71,45cm,0kg,dirty,220396.5,normal,151.1730136871338
length_45cm_weight_0kg_IMG_20181123_103148.jpg,39,20181123,shandong_sishui,72,45cm,0kg,dirty,289161.0,normal,153.00566291809082
length_45cm_weight_0kg_IMG_20181123_103149.jpg,39,20181123,shandong_sishui,73,45cm,0kg,dirty,160214.0,small,150.53008651733398
length_45cm_weight_0kg_IMG_20181123_103152.jpg,39,20181123,shandong_sishui,74,45cm,0kg,light_color,147810.5,small,97.99430847167969
length_45cm_weight_7kg_20181126_IMG_3226.jpg,40,20181126,shandong_sishui,1,45cm,7kg,white,402650.0,normal,176.38081121444702
length_45cm_weight_7kg_20181126_IMG_3227.jpg,40,20181126,shandong_sishui,2,45cm,7kg,white,431945.0,normal,1.1737776
